"id";"nhl_player_id";"type";"year";"team";"league";"gpi";"w";"l";"t";"otl";"min";"so";"ga";"sha";"gaa";"svpct";"created";"modified"
"168";"74";"regular";"1997";"Buffalo";"NHL";"72";"33";"23";"13";NULL;"4220";"13";"147";"2149";"2.09";"0.932";"2010-10-15 08:49:14";NULL
"169";"74";"regular";"1997";"Czech Republic";"Olympic";"6";"5";"1";"0";NULL;"369";"2";"6";"155";"0.98";"0.961";"2010-10-15 08:49:14";NULL
"170";"74";"regular";"1996";"Buffalo";"NHL";"67";"37";"20";"10";NULL;"4037";"5";"153";"2177";"2.27";"0.930";"2010-10-15 08:49:14";NULL
"171";"74";"regular";"1995";"Buffalo";"NHL";"59";"22";"30";"6";NULL;"3417";"2";"161";"2011";"2.83";"0.920";"2010-10-15 08:49:14";NULL
"172";"74";"regular";"1994";"Buffalo";"NHL";"41";"19";"14";"7";NULL;"2416";"5";"85";"1221";"2.11";"0.930";"2010-10-15 08:49:14";NULL
"173";"74";"regular";"1994";"Pardubice";"Cze";"2";"1";"0";"1";NULL;"124";"0";"6";"68";"2.90";"0.912";"2010-10-15 08:49:14";NULL
"174";"74";"regular";"1993";"Buffalo";"NHL";"58";"30";"20";"6";NULL;"3358";"7";"109";"1552";"1.95";"0.930";"2010-10-15 08:49:14";NULL
"175";"74";"regular";"1992";"Buffalo";"NHL";"28";"11";"10";"4";NULL;"1429";"0";"75";"720";"3.15";"0.896";"2010-10-15 08:49:14";NULL
"176";"74";"regular";"1991";"Chicago";"NHL";"20";"10";"4";"1";NULL;"1014";"1";"44";"413";"2.60";"0.893";"2010-10-15 08:49:14";NULL
"177";"74";"regular";"1991";"Indianapolis";"IHL";"20";"7";"10";"3";NULL;"1162";"1";"69";NULL;"3.56";NULL;"2010-10-15 08:49:14";NULL
"178";"74";"regular";"1991";"Czechoslovakia";"Can-Cup";"5";"1";"4";"0";NULL;"300";"0";"18";NULL;"3.60";NULL;"2010-10-15 08:49:14";NULL
"179";"74";"regular";"1990";"Chicago";"NHL";"5";"3";"0";"1";NULL;"195";"0";"8";"93";"2.46";"0.914";"2010-10-15 08:49:14";NULL
"180";"74";"regular";"1990";"Indianapolis";"IHL";"33";"20";"11";"1";NULL;"1903";"5";"80";NULL;"2.52";NULL;"2010-10-15 08:49:14";NULL
"181";"74";"regular";"1989";"Jihlava";"Cze";"40";NULL;NULL;NULL;NULL;"2251";NULL;"80";NULL;"2.13";NULL;"2010-10-15 08:49:14";NULL
"182";"74";"regular";"1989";"Czechoslovakia";"WEC";"8";"5";"3";"0";NULL;"480";"1";"20";NULL;"2.50";NULL;"2010-10-15 08:49:14";NULL
"183";"74";"regular";"1988";"Pardubice";"Cze";"42";NULL;NULL;NULL;NULL;"2507";NULL;"114";NULL;"2.73";NULL;"2010-10-15 08:49:14";NULL
"184";"74";"regular";"1988";"Czechoslovakia";"WEC";"10";"4";"4";"2";NULL;"600";"2";"21";NULL;"2.10";NULL;"2010-10-15 08:49:14";NULL
"185";"74";"regular";"1987";"Pardubice";"Cze";"31";NULL;NULL;NULL;NULL;"1862";NULL;"93";NULL;"3.00";NULL;"2010-10-15 08:49:14";NULL
"186";"74";"regular";"1987";"Czechoslovakia";"Olympic";"5";"3";"2";"0";NULL;"217";NULL;"18";NULL;"4.98";NULL;"2010-10-15 08:49:14";NULL
"187";"74";"regular";"1987";"Czechoslovakia";"Can-Cup";"6";"2";"3";"1";NULL;"360";"0";"20";NULL;"3.00";NULL;"2010-10-15 08:49:14";NULL
"188";"74";"regular";"1986";"Pardubice";"Cze";"43";NULL;NULL;NULL;NULL;"2515";NULL;"103";NULL;"2.46";NULL;"2010-10-15 08:49:14";NULL
"189";"74";"regular";"1986";"Czechoslovakia";"WEC";"9";"5";"2";"2";NULL;"520";"1";"19";NULL;"2.19";NULL;"2010-10-15 08:49:14";NULL
"190";"74";"regular";"1985";"Pardubice";"Cze";"45";NULL;NULL;NULL;NULL;"2689";NULL;"138";NULL;"3.08";NULL;"2010-10-15 08:49:14";NULL
"191";"74";"regular";"1985";"Czechoslovakia";"WEC";"9";"5";"3";"1";NULL;"538";"0";"19";NULL;"2.12";NULL;"2010-10-15 08:49:14";NULL
"192";"74";"regular";"1984";"Pardubice";"Cze";"42";NULL;NULL;NULL;NULL;"2419";NULL;"131";NULL;"3.25";NULL;"2010-10-15 08:49:14";NULL
"193";"74";"regular";"1984";"Czechoslovakia";"WJC";"7";"4";"0";"2";NULL;"380";"0";"10";NULL;"1.58";NULL;"2010-10-15 08:49:14";NULL
"194";"74";"regular";"1984";"Czechoslovakia";"Can-Cup";"4";"0";"3";"1";NULL;"188";"0";"12";NULL;"3.83";NULL;"2010-10-15 08:49:14";NULL
"195";"74";"regular";"1983";"Pardubice";"Cze";"40";NULL;NULL;NULL;NULL;"2304";NULL;"108";NULL;"2.81";NULL;"2010-10-15 08:49:14";NULL
"196";"74";"regular";"1982";"Pardubice";"Cze";"42";NULL;NULL;NULL;NULL;"2358";NULL;"105";NULL;"2.67";NULL;"2010-10-15 08:49:14";NULL
"197";"74";"regular";"1982";"Czechoslovakia";"WJC";"6";NULL;NULL;NULL;NULL;"360";NULL;"20";NULL;"3.33";NULL;"2010-10-15 08:49:14";NULL
"198";"74";"regular";"1982";"Czechoslovakia";"WEC";"2";"1";"1";"0";NULL;"120";"1";"5";NULL;"2.50";NULL;"2010-10-15 08:49:14";NULL
"199";"74";"regular";"1981";"Pardubice";"Cze";"12";NULL;NULL;NULL;NULL;"661";NULL;"34";NULL;"3.09";NULL;"2010-10-15 08:49:14";NULL
"200";"74";"playoff";"2009";"Pardubice";"Cze";"13";NULL;NULL;NULL;NULL;"785";"3";"22";NULL;"1.68";NULL;"2010-10-15 08:49:14";NULL
"201";"74";"playoff";"2007";"Detroit";"NHL";"4";"2";"2";NULL;NULL;"206";"0";"10";"89";"2.91";"0.888";"2010-10-15 08:49:14";NULL
"202";"74";"playoff";"2006";"Detroit";"NHL";"18";"10";"8";NULL;NULL;"1140";"2";"34";"444";"1.79";"0.923";"2010-10-15 08:49:14";NULL
"203";"74";"playoff";"2001";"Detroit";"NHL";"23";"16";"7";NULL;NULL;"1455";"6";"45";"562";"1.86";"0.920";"2010-10-15 08:49:14";NULL
"204";"74";"playoff";"2000";"Buffalo";"NHL";"13";"7";"6";NULL;NULL;"833";"1";"29";"347";"2.09";"0.916";"2010-10-15 08:49:14";NULL
"205";"74";"playoff";"1999";"Buffalo";"NHL";"5";"1";"4";NULL;NULL;"301";"0";"12";"147";"2.39";"0.918";"2010-10-15 08:49:14";NULL
"206";"74";"playoff";"1998";"Buffalo";"NHL";"19";"13";"6";NULL;NULL;"1217";"2";"36";"623";"1.77";"0.942";"2010-10-15 08:49:14";NULL
"207";"74";"playoff";"1997";"Buffalo";"NHL";"15";"10";"5";NULL;NULL;"948";"1";"32";"546";"2.03";"0.941";"2010-10-15 08:49:14";NULL
"208";"74";"playoff";"1996";"Buffalo";"NHL";"3";"1";"1";NULL;NULL;"153";"0";"5";"73";"1.96";"0.932";"2010-10-15 08:49:14";NULL
"209";"74";"playoff";"1994";"Buffalo";"NHL";"5";"1";"4";NULL;NULL;"309";"0";"18";"149";"3.50";"0.879";"2010-10-15 08:49:14";NULL
"210";"74";"playoff";"1993";"Buffalo";"NHL";"7";"3";"4";NULL;NULL;"484";"2";"13";"274";"1.61";"0.953";"2010-10-15 08:49:14";NULL
"211";"74";"playoff";"1992";"Buffalo";"NHL";"1";"1";"0";NULL;NULL;"45";"0";"1";"25";"1.33";"0.960";"2010-10-15 08:49:14";NULL
"212";"74";"playoff";"1991";"Chicago";"NHL";"3";"0";"2";NULL;NULL;"158";"0";"8";"78";"3.04";"0.897";"2010-10-15 08:49:14";NULL
"213";"74";"playoff";"1991";"Indianapolis";"IHL";"1";"1";"0";NULL;NULL;"60";"0";"3";NULL;"3.00";NULL;"2010-10-15 08:49:14";NULL
"214";"74";"playoff";"1990";"Chicago";"NHL";"3";"0";"0";NULL;NULL;"69";"0";"3";"42";"2.61";"0.929";"2010-10-15 08:49:14";NULL
"215";"74";"playoff";"1990";"Indianapolis";"IHL";"1";"1";"0";NULL;NULL;"60";"0";"3";NULL;"3.00";NULL;"2010-10-15 08:49:14";NULL
"216";"76";"regular";"2006";"Houston";"AHL";"1";"0";"0";NULL;"0";"10";"0";"3";"12";"18.00";"0.750";"2010-10-15 08:49:18";NULL
"217";"76";"regular";"2005";"Atlanta";"NHL";"5";"1";"2";NULL;"1";"266";"0";"19";"129";"4.29";"0.853";"2010-10-15 08:49:18";NULL
"218";"76";"regular";"2005";"Chicago";"AHL";"4";"2";"2";NULL;"0";"240";"0";"9";"92";"2.25";"0.902";"2010-10-15 08:49:18";NULL
"219";"76";"regular";"2003";"Florida";"NHL";"16";"3";"6";"1";NULL;"732";"0";"42";"346";"3.44";"0.879";"2010-10-15 08:49:18";NULL
"220";"76";"regular";"2002";"Boston";"NHL";"36";"12";"13";"9";NULL;"2112";"0";"97";"930";"2.76";"0.896";"2010-10-15 08:49:18";NULL
"221";"76";"regular";"2001";"Anaheim";"NHL";"33";"9";"20";"2";NULL;"1777";"0";"79";"850";"2.67";"0.907";"2010-10-15 08:49:18";NULL
"222";"76";"regular";"2000";"San Jose";"NHL";"21";"6";"8";"5";NULL;"1135";"2";"47";"531";"2.48";"0.911";"2010-10-15 08:49:18";NULL
"223";"76";"regular";"1999";"San Jose";"NHL";"67";"27";"30";"8";NULL;"3797";"4";"162";"1826";"2.56";"0.911";"2010-10-15 08:49:18";NULL
"224";"76";"regular";"1998";"San Jose";"NHL";"37";"15";"11";"8";NULL;"2162";"4";"80";"1011";"2.22";"0.921";"2010-10-15 08:49:18";NULL
"225";"76";"regular";"1997";"Buffalo";"NHL";"16";"3";"6";"4";NULL;"785";"0";"37";"408";"2.83";"0.909";"2010-10-15 08:49:18";NULL
"226";"76";"regular";"1997";"Rochester";"AHL";"1";"0";"1";"0";NULL;"59";"0";"3";"26";"3.05";"0.885";"2010-10-15 08:49:18";NULL
"227";"76";"regular";"1996";"Buffalo";"NHL";"13";"3";"8";"2";NULL;"789";"0";"39";"447";"2.97";"0.913";"2010-10-15 08:49:18";NULL
"228";"76";"regular";"1996";"Rochester";"AHL";"23";"14";"6";"2";NULL;"1331";"1";"60";"694";"2.70";"0.914";"2010-10-15 08:49:18";NULL
"229";"76";"regular";"1995";"Buffalo";"NHL";"2";"1";"0";"0";NULL;"75";"0";"4";"32";"3.20";"0.875";"2010-10-15 08:49:18";NULL
"230";"76";"regular";"1995";"Rochester";"AHL";"43";"20";"17";"2";NULL;"2357";"1";"140";"1288";"3.56";"0.891";"2010-10-15 08:49:18";NULL
"231";"76";"regular";"1994";"Rochester";"AHL";"13";"3";"8";"0";NULL;"673";"0";"53";"311";"4.73";"0.830";"2010-10-15 08:49:18";NULL
"232";"76";"regular";"1994";"South Carolina";"ECHL";"21";"11";"5";"2";NULL;"1158";"2";"52";NULL;"2.70";NULL;"2010-10-15 08:49:18";NULL
"233";"76";"regular";"1993";"Michigan";"CCHA";"36";"28";"6";"1";NULL;"1961";"0";"87";NULL;"2.66";NULL;"2010-10-15 08:49:18";NULL
"234";"76";"regular";"1992";"Michigan";"CCHA";"39";"30";"6";"2";NULL;"2027";"2";"75";NULL;"2.22";NULL;"2010-10-15 08:49:18";NULL
"235";"76";"regular";"1991";"Michigan";"CCHA";"37";"27";"7";"2";NULL;"2090";"1";"99";NULL;"2.84";NULL;"2010-10-15 08:49:18";NULL
"236";"76";"regular";"1990";"Michigan";"CCHA";"37";"26";"6";"3";NULL;"1963";"0";"106";NULL;"3.24";NULL;"2010-10-15 08:49:18";NULL
"237";"76";"playoff";"2002";"Boston";"NHL";"2";"0";"2";NULL;NULL;"119";"0";"6";"58";"3.03";"0.897";"2010-10-15 08:49:18";NULL
"238";"76";"playoff";"1999";"San Jose";"NHL";"12";"5";"7";NULL;NULL;"696";"0";"36";"323";"3.10";"0.889";"2010-10-15 08:49:18";NULL
"239";"76";"playoff";"1998";"San Jose";"NHL";"1";"0";"1";NULL;NULL;"60";"0";"6";"42";"6.00";"0.857";"2010-10-15 08:49:18";NULL
"240";"76";"playoff";"1996";"Buffalo";"NHL";"10";"4";"6";NULL;NULL;"570";"1";"26";"360";"2.74";"0.928";"2010-10-15 08:49:18";NULL
"241";"76";"playoff";"1995";"Rochester";"AHL";"19";"15";"3";NULL;NULL;"1127";"1";"47";NULL;"2.50";NULL;"2010-10-15 08:49:18";NULL
"242";"76";"playoff";"1994";"Rochester";"AHL";"1";"0";"0";NULL;NULL;"20";"0";"3";"17";"9.00";"0.824";"2010-10-15 08:49:18";NULL
"243";"76";"playoff";"1994";"South Carolina";"ECHL";"3";"0";"2";NULL;NULL;"144";"0";"11";NULL;"4.58";NULL;"2010-10-15 08:49:18";NULL
"244";"114";"regular";"2004";"Verdun";"QNAHL";"13";"7";"5";"0";NULL;"690";"1";"40";"445";"3.48";"0.910";"2010-10-15 08:50:52";NULL
"245";"114";"regular";"2003";"Pittsburgh";"NHL";"1";"0";"0";"0";NULL;"33";"0";"1";"19";"1.82";"0.947";"2010-10-15 08:50:52";NULL
"246";"114";"regular";"2003";"WB/Scranton";"AHL";"15";"4";"9";"1";NULL;"731";"1";"31";"330";"2.55";"0.906";"2010-10-15 08:50:52";NULL
"247";"114";"regular";"2003";"Wheeling";"ECHL";"9";"6";"2";"1";NULL;"521";"1";"23";"230";"2.65";"0.900";"2010-10-15 08:50:52";NULL
"248";"114";"regular";"2002";"Cherepovets";"Rus";"8";NULL;NULL;NULL;NULL;"480";"2";"15";NULL;"1.88";NULL;"2010-10-15 08:50:52";NULL
"249";"114";"regular";"2002";"Verdun";"QSPHL";"1";"1";"0";"0";NULL;"60";"0";"2";NULL;"2.00";NULL;"2010-10-15 08:50:52";NULL
"250";"114";"regular";"2001";"Vancouver";"NHL";"6";"0";"3";"0";NULL;"216";"0";"15";"104";"4.17";"0.856";"2010-10-15 08:50:52";NULL
"251";"114";"regular";"2001";"Manitoba";"AHL";"29";"10";"14";"3";NULL;"1625";"1";"91";"774";"3.36";"0.882";"2010-10-15 08:50:52";NULL
"252";"114";"regular";"2000";"Saint John";"AHL";"55";"27";"19";"5";NULL;"3049";"2";"132";"1306";"2.60";"0.899";"2010-10-15 08:50:52";NULL
"253";"114";"regular";"1999";"Portland";"AHL";"54";"32";"15";"6";NULL;"3192";"4";"116";"1557";"2.18";"0.925";"2010-10-15 08:50:52";NULL
"254";"114";"regular";"1998";"Washington";"NHL";"2";"0";"2";"0";NULL;"120";"0";"6";"55";"3.00";"0.891";"2010-10-15 08:50:52";NULL
"255";"114";"regular";"1998";"Portland";"AHL";"20";"6";"10";"3";NULL;"1164";"2";"57";"688";"2.94";"0.917";"2010-10-15 08:50:52";NULL
"256";"114";"regular";"1998";"Utah";"IHL";"5";"1";"3";"1";NULL;"298";"0";"13";"144";"2.62";"0.910";"2010-10-15 08:50:52";NULL
"257";"114";"regular";"1997";"Portland";"AHL";"37";"16";"14";"1";NULL;"1926";"2";"96";"1058";"2.99";"0.909";"2010-10-15 08:50:52";NULL
"258";"114";"regular";"1996";"Portland";"AHL";"55";"23";"17";"7";NULL;"2962";"2";"150";"1540";"3.04";"0.903";"2010-10-15 08:50:52";NULL
"259";"114";"regular";"1995";"Portland";"AHL";"5";"2";"2";"1";NULL;"287";"0";"15";"176";"3.14";"0.915";"2010-10-15 08:50:53";NULL
"260";"114";"regular";"1995";"Fredericton";"AHL";"17";"6";"8";"2";NULL;"986";"0";"70";"581";"4.26";"0.880";"2010-10-15 08:50:53";NULL
"261";"114";"regular";"1995";"Wheeling";"ECHL";"19";"10";"6";"2";NULL;"1060";"1";"51";NULL;"2.89";NULL;"2010-10-15 08:50:53";NULL
"262";"114";"regular";"1994";"Fredericton";"AHL";"44";"18";"18";"4";NULL;"2475";"0";"145";"1374";"3.52";"0.894";"2010-10-15 08:50:53";NULL
"263";"114";"regular";"1993";"Fredericton";"AHL";"32";"10";"11";"3";NULL;"1505";"2";"76";"793";"3.03";"0.904";"2010-10-15 08:50:53";NULL
"264";"114";"regular";"1992";"Hull";"QMJHL";"29";"9";"15";"1";NULL;"1453";"0";"137";NULL;"5.66";NULL;"2010-10-15 08:50:53";NULL
"265";"114";"regular";"1991";"Granby";"QMJHL";"52";"15";"29";"2";NULL;"2772";"0";"278";NULL;"6.02";NULL;"2010-10-15 08:50:53";NULL
"266";"114";"regular";"1990";"Granby";"QMJHL";"16";"6";"5";"0";NULL;"622";"1";"39";NULL;"3.76";NULL;"2010-10-15 08:50:53";NULL
"267";"114";"regular";"1989";"Mtl-Bourassa";"QAAA";"27";"11";"14";"1";NULL;"1471";"3";"103";NULL;"4.20";NULL;"2010-10-15 08:50:53";NULL
"268";"114";"playoff";"2004";"Verdun";"QNAHL";"5";"1";"4";NULL;NULL;"244";"0";"14";"147";"3.43";"0.905";"2010-10-15 08:50:53";NULL
"269";"114";"playoff";"2000";"Saint John";"AHL";"19";"14";"4";NULL;NULL;"1148";"4";"39";"474";"2.04";"0.918";"2010-10-15 08:50:53";NULL
"270";"114";"playoff";"1999";"Portland";"AHL";"2";"0";"2";NULL;NULL;"80";"0";"7";"43";"5.25";"0.837";"2010-10-15 08:50:53";NULL
"271";"114";"playoff";"1997";"Portland";"AHL";"6";"3";"2";NULL;NULL;"296";"0";"16";"161";"3.23";"0.901";"2010-10-15 08:50:53";NULL
"272";"114";"playoff";"1996";"Portland";"AHL";"5";"2";"3";NULL;NULL;"324";"0";"13";"173";"2.41";"0.925";"2010-10-15 08:50:53";NULL
"273";"114";"playoff";"1995";"Portland";"AHL";"12";"7";"4";NULL;NULL;"700";"2";"28";NULL;"2.40";NULL;"2010-10-15 08:50:53";NULL
"274";"114";"playoff";"1992";"Hull";"QMJHL";"2";"0";"1";NULL;NULL;"69";"0";"7";NULL;"6.09";NULL;"2010-10-15 08:50:53";NULL
"275";"114";"playoff";"1989";"Mtl-Bourassa";"QAAA";"3";"1";"2";NULL;NULL;"193";"1";"10";NULL;"3.11";NULL;"2010-10-15 08:50:53";NULL
"276";"116";"regular";"2009";"Pelicans";"Fin";"14";"4";"7";"1";NULL;"766";"0";"43";"452";"3.37";"0.905";"2010-10-15 08:50:57";NULL
"277";"116";"regular";"2008";"Astana";"KHL";"15";NULL;NULL;NULL;NULL;"687";"0";"47";NULL;"4.10";NULL;"2010-10-15 08:50:57";NULL
"278";"116";"regular";"2007";"St. Petersburg";"Rus";"41";NULL;NULL;NULL;NULL;"2283";"5";"80";NULL;"2.10";NULL;"2010-10-15 08:50:57";NULL
"279";"116";"regular";"2006";"Cherepovets";"Rus";"42";NULL;NULL;NULL;NULL;"2384";"5";"88";NULL;"2.21";NULL;"2010-10-15 08:50:57";NULL
"280";"116";"regular";"2005";"Cherepovets";"Rus";"42";NULL;NULL;NULL;NULL;"2378";"4";"79";NULL;"1.99";NULL;"2010-10-15 08:50:57";NULL
"281";"116";"regular";"2004";"Yaroslavl";"Rus";"55";"30";"14";"11";NULL;"3357";"6";"90";NULL;"1.61";NULL;"2010-10-15 08:50:57";NULL
"282";"116";"regular";"2003";"Detroit";"NHL";"2";"1";"0";"1";NULL;"125";"0";"3";"58";"1.44";"0.948";"2010-10-15 08:50:57";NULL
"283";"116";"regular";"2003";"Grand Rapids";"AHL";"43";"21";"16";"5";NULL;"2535";"4";"87";"1148";"2.06";"0.924";"2010-10-15 08:50:57";NULL
"284";"116";"regular";"2002";"Grand Rapids";"AHL";"60";"33";"18";"8";NULL;"3438";"6";"122";"1591";"2.13";"0.923";"2010-10-15 08:50:57";NULL
"285";"116";"regular";"2001";"Hamilton";"AHL";"45";"22";"19";"2";NULL;"2569";"3";"102";"1242";"2.38";"0.918";"2010-10-15 08:50:57";NULL
"286";"116";"regular";"2000";"Syracuse";"AHL";"42";"17";"15";"7";NULL;"2323";"2";"112";"1412";"2.89";"0.921";"2010-10-15 08:50:57";NULL
"287";"116";"regular";"1999";"Chicago";"NHL";"2";"1";"1";"0";NULL;"116";"0";"10";"50";"5.17";"0.800";"2010-10-15 08:50:57";NULL
"288";"116";"regular";"1999";"Cleveland";"IHL";"44";"19";"18";"4";NULL;"2455";"2";"112";"1313";"2.74";"0.915";"2010-10-15 08:50:57";NULL
"289";"116";"regular";"1998";"Indianapolis";"IHL";"32";"9";"16";"6";NULL;"1823";"1";"115";"969";"3.78";"0.881";"2010-10-15 08:50:57";NULL
"290";"116";"regular";"1997";"Indianapolis";"IHL";"31";"18";"10";"2";NULL;"1772";"3";"72";"900";"2.44";"0.920";"2010-10-15 08:50:57";NULL
"291";"116";"regular";"1996";"Indianapolis";"IHL";"38";"20";"14";"4";NULL;"2271";"1";"100";"1220";"2.64";"0.918";"2010-10-15 08:50:57";NULL
"292";"116";"regular";"1995";"Fredericton";"AHL";"23";"5";"9";"3";NULL;"1166";"1";"73";"687";"3.76";"0.894";"2010-10-15 08:50:57";NULL
"293";"116";"regular";"1995";"Wheeling";"ECHL";"13";"9";"2";"1";NULL;"736";"0";"38";NULL;"3.10";NULL;"2010-10-15 08:50:57";NULL
"294";"116";"regular";"1994";"Fredericton";"AHL";"9";"2";"5";"0";NULL;"428";"0";"32";"251";"4.48";"0.873";"2010-10-15 08:50:57";NULL
"295";"116";"regular";"1993";"Kingston";"OHL";"48";"23";"20";"5";NULL;"2828";"2";"177";NULL;"3.76";NULL;"2010-10-15 08:50:57";NULL
"296";"116";"regular";"1992";"Kingston";"OHL";"45";"23";"12";"6";NULL;"2489";"1";"162";NULL;"3.91";NULL;"2010-10-15 08:50:57";NULL
"297";"116";"regular";"1991";"Kingston";"OHL";"42";"10";"25";"2";NULL;"2378";"1";"189";NULL;"4.77";NULL;"2010-10-15 08:50:57";NULL
"298";"116";"regular";"1990";"Ottawa";"OJHL";"25";"13";"7";"0";NULL;"1220";"1";"82";NULL;"4.03";NULL;"2010-10-15 08:50:57";NULL
"299";"116";"playoff";"2007";"St. Petersburg";"Rus";"9";NULL;NULL;NULL;NULL;"476";"2";"16";NULL;"2.02";NULL;"2010-10-15 08:50:57";NULL
"300";"116";"playoff";"2006";"Cherepovets";"Rus";"4";NULL;NULL;NULL;NULL;"219";"1";"6";NULL;"1.64";NULL;"2010-10-15 08:50:57";NULL
"301";"116";"playoff";"2005";"Cherepovets";"Rus";"4";NULL;NULL;NULL;NULL;"239";"1";"9";NULL;"2.26";NULL;"2010-10-15 08:50:57";NULL
"302";"116";"playoff";"2004";"Yaroslavl";"Rus";"9";"3";"3";NULL;NULL;"521";"0";"21";NULL;"2.42";NULL;"2010-10-15 08:50:57";NULL
"303";"116";"playoff";"2003";"Grand Rapids";"AHL";"4";"0";"3";NULL;NULL;"200";"0";"12";"109";"3.60";"0.890";"2010-10-15 08:50:57";NULL
"304";"116";"playoff";"2002";"Grand Rapids";"AHL";"15";"10";"5";NULL;NULL;"945";"1";"29";"443";"1.84";"0.935";"2010-10-15 08:50:57";NULL
"305";"116";"playoff";"2001";"Hamilton";"AHL";"9";"6";"3";NULL;NULL;"551";"0";"18";"268";"1.96";"0.933";"2010-10-15 08:50:57";NULL
"306";"116";"playoff";"1999";"Cleveland";"IHL";"4";"2";"2";NULL;NULL;"325";"0";"12";"158";"2.22";"0.924";"2010-10-15 08:50:57";NULL
"307";"116";"playoff";"1998";"Indianapolis";"IHL";"6";"3";"3";NULL;NULL;"338";"2";"10";"192";"1.78";"0.948";"2010-10-15 08:50:57";NULL
"308";"116";"playoff";"1997";"Indianapolis";"IHL";"4";"1";"3";NULL;NULL;"177";"0";"10";"96";"3.37";"0.896";"2010-10-15 08:50:58";NULL
"309";"116";"playoff";"1996";"Indianapolis";"IHL";"1";"0";"0";NULL;NULL;"20";"0";"1";"11";"3.00";"0.909";"2010-10-15 08:50:58";NULL
"310";"116";"playoff";"1995";"Fredericton";"AHL";"3";"1";"2";NULL;NULL;"161";"0";"9";NULL;"3.35";NULL;"2010-10-15 08:50:58";NULL
"311";"116";"playoff";"1993";"Kingston";"OHL";"6";"2";"2";NULL;NULL;"224";"0";"12";NULL;"3.21";NULL;"2010-10-15 08:50:58";NULL
"312";"116";"playoff";"1992";"Kingston";"OHL";"15";"8";"5";NULL;NULL;"753";"1";"48";NULL;"3.82";NULL;"2010-10-15 08:50:58";NULL
"313";"117";"regular";"2002";"Colorado";"NHL";"63";"35";"15";"13";NULL;"3769";"5";"137";"1723";"2.18";"0.920";"2010-10-15 08:50:59";NULL
"314";"117";"regular";"2001";"Colorado";"NHL";"63";"32";"23";"8";NULL;"3773";"9";"122";"1629";"1.94";"0.925";"2010-10-15 08:50:59";NULL
"315";"117";"regular";"2000";"Colorado";"NHL";"62";"40";"13";"7";NULL;"3585";"4";"132";"1513";"2.21";"0.913";"2010-10-15 08:50:59";NULL
"316";"117";"regular";"1999";"Colorado";"NHL";"63";"32";"21";"8";NULL;"3704";"2";"141";"1640";"2.28";"0.914";"2010-10-15 08:50:59";NULL
"317";"117";"regular";"1998";"Colorado";"NHL";"61";"32";"19";"8";NULL;"3648";"5";"139";"1673";"2.29";"0.917";"2010-10-15 08:51:00";NULL
"318";"117";"regular";"1997";"Colorado";"NHL";"65";"31";"19";"13";NULL;"3835";"4";"153";"1825";"2.39";"0.916";"2010-10-15 08:51:00";NULL
"319";"117";"regular";"1997";"Canada";"Olympic";"6";"4";"2";"0";NULL;"369";"1";"9";"139";"1.46";"0.935";"2010-10-15 08:51:00";NULL
"320";"117";"regular";"1996";"Colorado";"NHL";"62";"38";"15";"7";NULL;"3698";"7";"143";"1861";"2.32";"0.923";"2010-10-15 08:51:00";NULL
"321";"117";"regular";"1995";"Colorado";"NHL";"39";"22";"15";"1";NULL;"2305";"1";"103";"1130";"2.68";"0.909";"2010-10-15 08:51:00";NULL
"322";"117";"regular";"1995";"Montreal";"NHL";"22";"12";"9";"1";NULL;"1260";"1";"62";"667";"2.95";"0.907";"2010-10-15 08:51:00";NULL
"323";"117";"regular";"1994";"Montreal";"NHL";"43";"17";"20";"6";NULL;"2566";"1";"127";"1357";"2.97";"0.906";"2010-10-15 08:51:00";NULL
"324";"117";"regular";"1993";"Montreal";"NHL";"68";"35";"17";"11";NULL;"3867";"7";"161";"1956";"2.50";"0.918";"2010-10-15 08:51:00";NULL
"325";"117";"regular";"1992";"Montreal";"NHL";"62";"31";"25";"5";NULL;"3595";"2";"192";"1814";"3.20";"0.894";"2010-10-15 08:51:00";NULL
"326";"117";"regular";"1991";"Montreal";"NHL";"67";"36";"22";"8";NULL;"3935";"5";"155";"1806";"2.36";"0.914";"2010-10-15 08:51:00";NULL
"327";"117";"regular";"1990";"Montreal";"NHL";"48";"25";"15";"6";NULL;"2835";"1";"128";"1362";"2.71";"0.906";"2010-10-15 08:51:00";NULL
"328";"117";"regular";"1989";"Montreal";"NHL";"54";"31";"16";"5";NULL;"3173";"3";"134";"1524";"2.53";"0.912";"2010-10-15 08:51:00";NULL
"329";"117";"regular";"1988";"Montreal";"NHL";"48";"33";"5";"6";NULL;"2744";"4";"113";"1228";"2.47";"0.908";"2010-10-15 08:51:00";NULL
"330";"117";"regular";"1987";"Montreal";"NHL";"45";"23";"12";"9";NULL;"2586";"3";"125";"1248";"2.90";"0.900";"2010-10-15 08:51:00";NULL
"331";"117";"regular";"1986";"Montreal";"NHL";"46";"22";"16";"6";NULL;"2686";"1";"131";"1210";"2.93";"0.892";"2010-10-15 08:51:00";NULL
"332";"117";"regular";"1985";"Montreal";"NHL";"47";"23";"18";"3";NULL;"2651";"1";"148";"1185";"3.35";"0.875";"2010-10-15 08:51:00";NULL
"333";"117";"regular";"1984";"Montreal";"NHL";"1";"1";"0";"0";NULL;"20";"0";"0";"2";"0.00";"1.000";"2010-10-15 08:51:00";NULL
