"id";"nhl_player_id";"year";"season";"name";"team";"pos";"gp";"hmgp";"rdgp";"dvgp";"g";"ppg";"esg";"shg";"gwg";"gtg";"1g";"otg";"hmg";"rdg";"dvg";"odvg";"eng";"gpg";"a";"ppa";"esa";"sha";"hma";"rda";"dva";"odva";"apg";"p";"ppp";"esp";"shp";"hmp";"rdp";"dvp";"odvp";"ptspg";"pm";"hmpm";"rdpm";"dvpm";"odvpm";"tmgf";"tmppgf";"tmga";"tmppga";"pim";"hmpim";"rdpim";"hmpen";"rdpen";"minor";"major";"misc";"gmisc";"match";"s";"sp";"toi";"toipg";"pptoi";"pptoipg";"estoi";"estoipg";"shtoi";"shtoipg";"hmevtoipg";"hmpptoipg";"hmshtoipg";"hmtoipg";"rdevtoipg";"rdpptoipg";"rdshtoipg";"rdtoipg";"shifts";"toipsft";"sftpg";"fo";"fow";"fol";"fop";"ppfow";"ppfol";"esfow";"esfol";"hmfo";"hmfow";"hmfol";"hmfop";"rdfo";"rdfow";"rdfol";"rdfop";"tmfop";"hits";"bks";"mss";"gva";"tka";"so";"sog";"sop";"sodg";"hmso";"hmsog";"hmsop";"hmsodg";"rdso";"rdsog";"rdsop";"rdsodg"
"3424";"2039";"2006";"regular";"Jeff Carter";"PHI";"C";"62";"31";"31";"24";"14";"3";"9";"2";"1";NULL;"2";"0";"9";"5";"2";"12";"1";"0.23";"23";"4";"18";"1";"14";"9";"10";"13";"0.37";"37";"7";"27";"3";"23";"14";"12";"25";"0.60";"-17";"-5";"-12";"-6";"-11";"52";"11";"70";"12";"48";"28";"20";"14";"10";"24";"0";"0";"0";"0";"215";"6.50";"93";"1139";"11282";"181";"50749";"818";"8622";"139";"816";"186";"129";"1132";"820";"177";"148";"1146";"1";"46";"25";"1062";"482";"580";"45.40";"91";"84";"338";"404";"511";"246";"265";"48.10";"551";"236";"315";"42.80";"28.90";"44";"54";"96";"50";"39";"2";"0";"0.00";"0";"2";"0";"0.00";"0";"0";"0";"0.00";"0"
"3425";"85";"2006";"regular";"Craig Conroy";"LAK, CGY";"C";"80";"44";"36";"34";"13";"4";"8";"1";"2";NULL;"2";"0";"7";"6";"4";"9";"0";"0.16";"24";"5";"18";"1";"15";"9";"6";"18";"0.30";"37";"9";"26";"2";"22";"15";"10";"27";"0.46";"-3";"0";"-3";"-5";"2";"56";"15";"57";"13";"56";"32";"24";"16";"12";"28";"0";"0";"0";"0";"112";"11.60";"77";"939";"8472";"105";"58185";"727";"8540";"106";"736";"120";"109";"965";"716";"88";"103";"908";"1";"39";"24";"1245";"636";"609";"51.10";"81";"53";"467";"469";"701";"366";"335";"52.20";"544";"270";"274";"49.60";"26.70";"95";"46";"48";"54";"35";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3426";"783";"2006";"regular";"Radek Dvorak";"STL";"R";"82";"41";"41";"32";"10";"1";"8";"1";"1";NULL;"0";"0";"6";"4";"4";"6";"0";"0.12";"27";"8";"19";"0";"13";"14";"5";"22";"0.33";"37";"9";"27";"1";"19";"18";"9";"28";"0.45";"-6";"-5";"-1";"-7";"1";"51";"12";"56";"11";"48";"20";"28";"10";"14";"24";"0";"0";"0";"0";"139";"7.20";"96";"937";"10592";"129";"93";"742";"5431";"66";"745";"132";"65";"943";"738";"125";"67";"931";"1";"44";"21";"26";"10";"16";"38.50";NULL;NULL;NULL;NULL;"9";"4";"5";"44.40";"17";"6";"11";"35.30";"0.50";"27";"32";"71";"47";"29";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3427";"510";"2006";"regular";"Joe Corvo";"OTT";"D";"76";"37";"39";"27";"8";"3";"5";"0";"2";NULL;"2";"0";"5";"3";"1";"7";"0";"0.11";"29";"12";"17";"0";"13";"16";"11";"18";"0.38";"37";"15";"22";"0";"18";"19";"12";"25";"0.49";"8";"10";"-2";"-3";"11";"87";"27";"60";"8";"42";"22";"20";"11";"10";"21";"0";"0";"0";"0";"160";"5.00";"115";"1083";"16497";"217";"65";"814";"3953";"52";"778";"227";"42";"1048";"849";"207";"61";"1117";"1";"47";"23";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"55";"56";"73";"36";"27";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3428";"565";"2006";"regular";"Jason Chimera";"CBJ";"L";"82";"41";"41";"32";"15";"2";"11";"2";"2";NULL;"3";"1";"5";"10";"6";"9";"0";"0.18";"21";"2";"19";"0";"15";"6";"11";"10";"0.26";"36";"4";"30";"2";"20";"16";"17";"19";"0.44";"2";"2";"0";"-4";"6";"50";"8";"59";"19";"91";"30";"61";"15";"25";"38";"1";"1";"0";"0";"151";"9.90";"84";"922";"3818";"46";"58779";"716";"13027";"158";"734";"43";"139";"917";"698";"49";"178";"926";"1";"41";"22";"38";"14";"24";"36.80";NULL;NULL;NULL;NULL;"17";"3";"14";"17.60";"21";"11";"10";"52.40";"0.80";"80";"27";"68";"26";"22";"4";"1";"25.00";"1";"1";"0";"0.00";"0";"3";"1";"33.30";"1"
"3429";"1052";"2006";"regular";"Oleg Saprykin";"PHX, OTT";"L";"71";"34";"37";"27";"15";"2";"13";"0";"2";NULL;"1";"0";"7";"8";"5";"10";"0";"0.21";"21";"2";"19";"0";"10";"11";"10";"11";"0.30";"36";"4";"32";"0";"17";"19";"15";"21";"0.51";"5";"3";"2";"3";"2";"46";"7";"35";"1";"58";"30";"28";"11";"14";"24";"0";"1";"0";"0";"150";"10.00";"53089";"747";"6137";"86";"46343";"652";"609";"8";"631";"84";"6";"722";"671";"88";"10";"770";"1";"43";"17";"18";"4";"14";"22.20";NULL;NULL;NULL;NULL;"9";"2";"7";"22.20";"9";"2";"7";"22.20";"0.40";"45";"23";"50";"20";"21";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3430";"271";"2006";"regular";"Eric Perrin";"TBL";"C";"82";"41";"41";"32";"13";"2";"10";"1";"0";NULL;"2";"0";"4";"9";"4";"9";"1";"0.16";"23";"5";"16";"2";"15";"8";"11";"12";"0.28";"36";"7";"26";"3";"19";"17";"15";"21";"0.44";"-7";"-4";"-3";"-5";"-2";"58";"13";"73";"21";"30";"10";"20";"5";"10";"15";"0";"0";"0";"0";"151";"8.60";"84";"1020";"7996";"97";"84";"810";"9224";"112";"814";"89";"113";"1017";"806";"105";"111";"1023";"1";"46";"22";"407";"207";"200";"50.90";NULL;NULL;NULL;NULL;"214";"108";"106";"50.50";"193";"99";"94";"51.30";"8.60";"64";"27";"79";"28";"60";"4";"0";"0.00";"0";"1";"0";"0.00";"0";"3";"0";"0.00";"0"
"3431";"793";"2006";"regular";"Scott Mellanby";"ATL";"R";"69";"35";"34";"28";"12";"5";"7";"0";"2";NULL;"3";"0";"4";"8";"5";"7";"0";"0.17";"24";"9";"15";"0";"17";"7";"12";"12";"0.35";"36";"14";"22";"0";"21";"15";"17";"19";"0.52";"-9";"-2";"-7";"-4";"-5";"54";"30";"34";"1";"63";"30";"33";"11";"11";"19";"1";"1";"1";"0";"103";"11.70";"56801";"823";"16386";"237";"40185";"582";"230";"3";"569";"248";"2";"821";"595";"225";"3";"824";"1";"46";"18";"35";"16";"19";"45.70";NULL;NULL;NULL;NULL;"22";"11";"11";"50.00";"13";"5";"8";"38.50";"0.80";"54";"15";"40";"37";"30";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3432";"2673";"2006";"regular";"Mark Streit";"MTL";"D";"76";"38";"38";"28";"10";"2";"7";"1";"1";NULL;"1";"0";"6";"4";"3";"7";"0";"0.13";"26";"12";"14";"0";"13";"13";"13";"13";"0.34";"36";"14";"21";"1";"19";"17";"16";"20";"0.47";"-5";"4";"-9";"-6";"1";"64";"29";"45";"5";"14";"4";"10";"2";"5";"7";"0";"0";"0";"0";"102";"9.80";"67";"840";"12911";"169";"47247";"621";"3749";"49";"631";"161";"49";"842";"612";"178";"48";"839";"1";"48";"18";"12";"4";"8";"33.30";NULL;NULL;NULL;NULL;"3";"0";"3";"0.00";"9";"4";"5";"44.40";"0.20";"45";"50";"31";"23";"29";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"3433";"1497";"2006";"regular";"Jay McClement";"STL";"C";"81";"41";"40";"31";"8";"0";"8";"0";"0";NULL;"0";"0";"7";"1";"1";"7";"0";"0.10";"28";"1";"25";"2";"11";"17";"10";"18";"0.35";"36";"1";"33";"2";"18";"18";"11";"25";"0.44";"3";"-4";"7";"-4";"7";"48";"4";"60";"19";"55";"12";"43";"6";"16";"20";"1";"1";"0";"0";"104";"7.70";"102";"833";"2700";"33";"52657";"650";"12125";"149";"647";"34";"141";"823";"652";"31";"158";"843";"1";"41";"20";"839";"442";"397";"52.70";"31";"20";"350";"330";"412";"224";"188";"54.40";"427";"218";"209";"51.00";"17.80";"45";"48";"39";"34";"42";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3434";"568";"2006";"regular";"Wade Redden";"OTT";"D";"64";"34";"30";"24";"7";"4";"3";"0";"3";NULL;"1";"1";"2";"5";"3";"4";"0";"0.11";"29";"15";"14";"0";"13";"16";"13";"16";"0.45";"36";"19";"17";"0";"15";"21";"16";"20";"0.56";"1";"3";"-2";"9";"-8";"92";"35";"68";"12";"50";"30";"20";"15";"10";"25";"0";"0";"0";"0";"122";"5.70";"60";"1374";"17498";"273";"71";"952";"9491";"148";"912";"280";"150";"1343";"998";"265";"145";"1409";"1";"49";"28";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"69";"122";"56";"65";"21";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3435";"1462";"2006";"regular";"Patrick Sharp";"CHI";"L";"80";"41";"39";"32";"20";"5";"12";"3";"1";NULL;"4";"0";"11";"9";"7";"13";"2";"0.25";"15";"0";"14";"1";"8";"7";"11";"4";"0.19";"35";"5";"26";"4";"19";"16";"18";"17";"0.44";"-15";"-4";"-11";"-1";"-14";"55";"8";"88";"26";"74";"27";"47";"12";"22";"32";"2";"0";"0";"0";"160";"12.50";"102";"1024";"9023";"112";"58991";"737";"13928";"174";"743";"111";"168";"1023";"731";"114";"179";"1025";"1";"41";"25";"1008";"469";"539";"46.50";"40";"48";"352";"394";"486";"239";"247";"49.20";"522";"230";"292";"44.10";"22.50";"49";"34";"34";"21";"35";"3";"2";"66.70";"1";"1";"1";"100.00";"1";"2";"1";"50.00";"0"
"3436";"628";"2006";"regular";"Trent Hunter";"NYI";"R";"77";"37";"40";"31";"20";"5";"14";"1";"2";NULL;"2";"1";"9";"11";"5";"15";"1";"0.26";"15";"4";"10";"1";"6";"9";"7";"8";"0.19";"35";"9";"24";"2";"15";"20";"12";"23";"0.45";"5";"1";"4";"-1";"6";"55";"17";"58";"25";"22";"10";"12";"5";"6";"11";"0";"0";"0";"0";"168";"11.90";"88";"960";"6140";"79";"54152";"703";"13656";"177";"713";"69";"163";"945";"694";"89";"190";"974";"1";"45";"21";"14";"6";"8";"42.80";NULL;NULL;NULL;NULL;"7";"3";"4";"42.90";"7";"3";"4";"42.90";"0.30";"246";"38";"73";"35";"64";"5";"0";"0.00";"0";"1";"0";"0.00";"0";"4";"0";"0.00";"0"
"3437";"327";"2006";"regular";"Eric Belanger";"CAR, ATL";"C";"80";"40";"40";"32";"17";"4";"13";"0";"1";NULL;"2";"0";"8";"9";"4";"13";"0";"0.21";"18";"2";"16";"0";"9";"9";"11";"7";"0.22";"35";"6";"29";"0";"17";"18";"15";"20";"0.44";"-2";"-2";"0";"-2";"0";"50";"12";"55";"15";"26";"14";"12";"7";"6";"13";"0";"0";"0";"0";"149";"11.40";"82";"974";"12375";"154";"56142";"701";"9445";"118";"731";"160";"121";"1013";"672";"148";"114";"935";"1";"43";"23";"1206";"640";"566";"53.10";"104";"69";"450";"395";"610";"326";"284";"53.40";"596";"314";"282";"52.70";"24.70";"67";"35";"72";"36";"51";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"3438";"1824";"2006";"regular";"Alexander Steen";"TOR";"C";"82";"41";"41";"32";"15";"4";"11";"0";"5";NULL;"2";"0";"5";"10";"9";"6";"0";"0.18";"20";"3";"16";"1";"8";"12";"7";"13";"0.24";"35";"7";"27";"1";"13";"22";"16";"19";"0.43";"5";"-18";"23";"2";"3";"56";"11";"58";"18";"26";"10";"16";"5";"8";"13";"0";"0";"0";"0";"192";"7.80";"116";"941";"7394";"90";"88";"732";"9734";"118";"732";"78";"115";"925";"733";"102";"122";"957";"1";"41";"23";"44";"15";"29";"34.10";NULL;NULL;NULL;NULL;"15";"9";"6";"60.00";"29";"6";"23";"20.70";"0.80";"73";"31";"59";"44";"25";"2";"1";"50.00";"0";"0";"0";"0.00";"0";"2";"1";"50.00";"0"
"3439";"851";"2006";"regular";"Brett McLean";"COL";"R";"78";"40";"38";"31";"15";"0";"15";"0";"3";NULL;"1";"0";"3";"12";"3";"12";"0";"0.19";"20";"1";"19";"0";"12";"8";"10";"10";"0.26";"35";"1";"34";"0";"15";"20";"13";"22";"0.45";"8";"7";"1";"-3";"11";"47";"3";"43";"7";"36";"24";"12";"12";"6";"18";"0";"0";"0";"0";"134";"11.20";"71";"817";"5195";"66";"54793";"702";"3803";"48";"675";"57";"52";"786";"730";"75";"44";"851";"1";"40";"20";"413";"207";"206";"50.10";NULL;NULL;NULL;NULL;"221";"111";"110";"50.20";"192";"96";"96";"50.00";"9.00";"12";"19";"29";"28";"28";"3";"2";"66.70";"1";"0";"0";"0.00";"0";"3";"2";"66.70";"1"
"3440";"442";"2006";"regular";"Kyle Calder";"PHI, DET";"L";"78";"42";"36";"35";"14";"3";"9";"2";"2";NULL;"2";"0";"5";"9";"8";"6";"0";"0.18";"21";"7";"14";"0";"13";"8";"8";"13";"0.27";"35";"10";"23";"2";"18";"17";"16";"19";"0.45";"-25";"-12";"-13";"-6";"-19";"51";"14";"70";"8";"58";"28";"30";"14";"11";"24";"0";"1";"0";"0";"130";"10.80";"108";"932";"10788";"138";"54744";"701";"7176";"92";"710";"139";"71";"922";"691";"136";"115";"943";"1";"44";"21";"12";"4";"8";"33.30";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"12";"4";"8";"33.30";"0.20";"39";"19";"41";"36";"27";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"3441";"651";"2006";"regular";"Chris Gratton";"FLA";"C";"81";"41";"40";"32";"13";"1";"12";"0";"1";NULL;"1";"0";"9";"4";"3";"10";"1";"0.16";"22";"1";"21";"0";"12";"10";"6";"16";"0.27";"35";"2";"33";"0";"21";"14";"9";"26";"0.43";"1";"5";"-4";"-7";"8";"45";"4";"41";"1";"94";"57";"37";"20";"17";"32";"4";"0";"1";"0";"131";"9.90";"58792";"725";"5360";"66";"52052";"642";"1380";"17";"627";"61";"20";"709";"658";"70";"13";"742";"1";"42";"17";"517";"293";"224";"56.70";NULL;NULL;NULL;NULL;"273";"160";"113";"58.60";"244";"133";"111";"54.50";"10.50";"103";"18";"51";"41";"32";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3442";"2523";"2006";"regular";"Andrej Meszaros";"OTT";"D";"82";"41";"41";"32";"7";"0";"7";"0";"1";NULL;"2";"0";"4";"3";"2";"5";"0";"0.09";"28";"10";"17";"1";"12";"16";"14";"14";"0.34";"35";"10";"24";"1";"16";"19";"16";"19";"0.43";"-15";"-10";"-5";"2";"-17";"84";"29";"91";"21";"102";"33";"69";"15";"25";"36";"2";"1";"1";"0";"147";"4.80";"111";"1300";"18263";"222";"113";"925";"12515";"152";"918";"226";"156";"1300";"932";"218";"149";"1300";"2";"48";"27";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"124";"143";"74";"68";"21";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3443";"1528";"2006";"regular";"Ryane Clowe";"SJS";"L";"58";"26";"32";"21";"16";"4";"12";"0";"3";NULL;"3";"0";"8";"8";"5";"11";"0";"0.28";"18";"3";"15";"0";"8";"10";"10";"8";"0.31";"34";"7";"27";"0";"16";"18";"15";"19";"0.59";"4";"5";"-1";"3";"1";"42";"11";"27";"0";"78";"37";"41";"14";"13";"19";"8";"0";"0";"0";"93";"17.20";"45875";"790";"5684";"98";"40120";"691";"71";"1";"702";"116";"2";"820";"683";"83";"0";"766";"980";"47";"17";"5";"3";"2";"60.00";NULL;NULL;NULL;NULL;"2";"2";"0";"100.00";"3";"1";"2";"33.30";"0.10";"82";"21";"30";"28";"26";"4";"2";"50.00";"1";"2";"1";"50.00";"0";"2";"1";"50.00";"1"
"3444";"1224";"2006";"regular";"Raffi Torres";"EDM";"L";"82";"41";"41";"32";"15";"1";"14";"0";"0";NULL;"6";"0";"10";"5";"4";"11";"0";"0.18";"19";"0";"19";"0";"12";"7";"7";"12";"0.23";"34";"1";"33";"0";"22";"12";"11";"23";"0.41";"-7";"0";"-7";"-8";"1";"45";"3";"49";"0";"88";"55";"33";"22";"15";"34";"2";"1";"0";"0";"154";"9.70";"90";"859";"9021";"110";"94";"746";"215";"2";"751";"102";"2";"855";"742";"117";"3";"863";"1";"44";"20";"50";"22";"28";"44.00";NULL;NULL;NULL;NULL;"28";"14";"14";"50.00";"22";"8";"14";"36.40";"1.00";"114";"25";"63";"81";"39";"1";"1";"100.00";"1";"1";"1";"100.00";"1";"0";"0";"0.00";"0"
"3445";"635";"2006";"regular";"Rob Blake";"LAK";"D";"72";"39";"33";"28";"14";"11";"3";"0";"1";NULL;"0";"0";"9";"5";"6";"8";"0";"0.19";"20";"15";"4";"1";"9";"11";"9";"11";"0.28";"34";"26";"7";"1";"18";"16";"15";"19";"0.47";"-26";"-6";"-20";"-10";"-16";"84";"50";"107";"47";"82";"54";"28";"23";"14";"36";"0";"1";"0";"0";"208";"6.70";"90";"1463";"22160";"307";"75";"928";"16375";"227";"959";"328";"235";"1523";"891";"283";"217";"1392";"2";"47";"31";"3";"1";"2";"33.30";NULL;NULL;NULL;NULL;"3";"1";"2";"33.30";"0";"0";"0";"0.00";"0.00";"95";"127";"103";"86";"17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3446";"949";"2006";"regular";"Mikael Samuelsson";"DET";"R";"53";"28";"25";"20";"14";"6";"8";"0";"2";NULL;"1";"1";"10";"4";"4";"10";"0";"0.26";"20";"8";"12";"0";"13";"7";"10";"10";"0.38";"34";"14";"20";"0";"23";"11";"14";"20";"0.64";"1";"0";"1";"0";"1";"43";"19";"23";"0";"28";"14";"14";"7";"7";"14";"0";"0";"0";"0";"189";"7.40";"48170";"908";"9593";"181";"38251";"721";"326";"6";"726";"189";"3";"919";"716";"171";"9";"896";"1";"46";"20";"3";"2";"1";"66.70";NULL;NULL;NULL;NULL;"2";"2";"0";"100.00";"1";"0";"1";"0.00";"0.10";"46";"6";"69";"49";"26";"2";"0";"0.00";"0";"1";"0";"0.00";"0";"1";"0";"0.00";"0"
"3447";"1500";"2006";"regular";"Colby Armstrong";"PIT";"R";"80";"40";"40";"32";"12";"1";"10";"1";"3";NULL;"3";"3";"4";"8";"6";"6";"0";"0.15";"22";"3";"17";"2";"13";"9";"9";"13";"0.28";"34";"4";"27";"3";"17";"17";"15";"19";"0.42";"2";"0";"2";"11";"-9";"61";"9";"88";"38";"67";"31";"36";"14";"18";"31";"1";"0";"0";"0";"145";"8.30";"80";"1009";"6622";"82";"55458";"693";"18700";"233";"693";"96";"252";"1043";"692";"69";"214";"976";"1";"44";"23";"13";"2";"11";"15.40";NULL;NULL;NULL;NULL;"11";"2";"9";"18.20";"2";"0";"2";"0.00";"0.20";"72";"58";"50";"20";"30";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3448";"1233";"2006";"regular";"Ron Hainsey";"CBJ";"D";"80";"40";"40";"30";"9";"7";"2";"0";"0";NULL;"2";"0";"5";"4";"7";"2";"0";"0.11";"25";"16";"9";"0";"16";"9";"7";"18";"0.31";"34";"23";"11";"0";"21";"13";"14";"20";"0.42";"-19";"-9";"-10";"-21";"2";"69";"32";"89";"33";"69";"53";"16";"17";"8";"22";"1";"2";"0";"0";"136";"6.60";"70";"1373";"17984";"224";"115";"931";"17371";"217";"941";"229";"204";"1375";"921";"220";"229";"1371";"2";"47";"29";"2";"1";"1";"50.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"2";"1";"1";"50.00";"0.00";"58";"133";"68";"24";"13";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"3449";"1865";"2006";"regular";"Erik Christensen";"PIT";"C";"61";"30";"31";"21";"18";"6";"12";"0";"1";NULL;"5";"0";"11";"7";"8";"10";"0";"0.30";"15";"5";"10";"0";"6";"9";"5";"10";"0.25";"33";"11";"22";"0";"17";"16";"13";"20";"0.54";"-3";"-1";"-2";"-1";"-2";"42";"16";"29";"0";"26";"10";"16";"5";"8";"13";"0";"0";"0";"0";"133";"13.50";"42557";"697";"9319";"152";"33201";"544";"37";"0";"493";"190";"0";"684";"593";"116";"1";"710";"993";"43";"16";"240";"135";"105";"56.20";NULL;NULL;NULL;NULL;"124";"68";"56";"54.80";"116";"67";"49";"57.80";"6.70";"18";"5";"49";"21";"13";"14";"8";"57.10";"3";"7";"4";"57.10";"2";"7";"4";"57.10";"1"
"3450";"580";"2006";"regular";"Nik Antropov";"TOR";"C";"54";"24";"30";"21";"18";"4";"14";"0";"4";NULL;"0";"0";"10";"8";"8";"10";"1";"0.33";"15";"1";"14";"0";"8";"7";"3";"12";"0.28";"33";"5";"28";"0";"18";"15";"11";"22";"0.61";"8";"7";"1";"-1";"9";"54";"14";"38";"6";"44";"22";"22";"11";"11";"22";"0";"0";"0";"0";"125";"14.40";"53766";"995";"7880";"145";"44307";"820";"1579";"29";"852";"137";"36";"1026";"794";"153";"23";"970";"1";"43";"23";"34";"12";"22";"35.30";NULL;NULL;NULL;NULL;"16";"4";"12";"25.00";"18";"8";"10";"44.40";"1.00";"75";"22";"60";"31";"23";"2";"0";"0.00";"0";"1";"0";"0.00";"0";"1";"0";"0.00";"0"
"3451";"747";"2006";"regular";"Michael Grier";"SJS";"R";"81";"40";"41";"32";"16";"2";"11";"3";"1";NULL;"1";"0";"10";"6";"3";"13";"2";"0.20";"17";"1";"16";"0";"7";"10";"8";"9";"0.21";"33";"3";"27";"3";"17";"16";"11";"22";"0.41";"-5";"-2";"-3";"-10";"5";"47";"8";"73";"29";"43";"25";"18";"11";"5";"14";"1";"1";"0";"0";"125";"12.80";"96";"986";"3316";"40";"107";"745";"16173";"199";"740";"39";"195";"976";"750";"42";"203";"995";"1";"47";"21";"46";"19";"27";"41.30";NULL;NULL;NULL;NULL;"21";"7";"14";"33.30";"25";"12";"13";"48.00";"1.00";"117";"70";"44";"41";"35";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3452";"1077";"2006";"regular";"Glen Metropolit";"ATL, STL";"C";"77";"34";"43";"24";"14";"5";"9";"0";"2";NULL;"0";"0";"5";"9";"4";"10";"0";"0.18";"19";"3";"16";"0";"7";"12";"7";"12";"0.25";"33";"8";"25";"0";"12";"21";"11";"22";"0.43";"9";"-1";"10";"0";"9";"49";"12";"31";"3";"34";"12";"22";"6";"11";"17";"0";"0";"0";"0";"123";"11.40";"55842";"725";"10591";"137";"44139";"573";"1112";"14";"563";"156";"8";"729";"580";"122";"19";"722";"1";"46";"16";"360";"178";"182";"49.40";NULL;NULL;NULL;NULL;"152";"81";"71";"53.30";"208";"97";"111";"46.60";"7.80";"42";"21";"39";"37";"35";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"3453";"479";"2006";"regular";"Martin Rucinsky";"STL";"L";"52";"26";"26";"21";"12";"4";"8";"0";"3";NULL;"2";"0";"7";"5";"3";"9";"1";"0.23";"21";"7";"14";"0";"9";"12";"11";"10";"0.40";"33";"11";"22";"0";"16";"17";"14";"19";"0.63";"-3";"-4";"1";"-2";"-1";"46";"19";"35";"5";"48";"22";"26";"11";"13";"24";"0";"0";"0";"0";"96";"12.50";"52173";"1003";"10710";"205";"38019";"731";"3444";"66";"709";"214";"40";"964";"752";"197";"91";"1041";"1";"44";"23";"14";"3";"11";"21.40";NULL;NULL;NULL;NULL;"5";"1";"4";"20.00";"9";"2";"7";"22.20";"0.40";"15";"7";"32";"33";"19";"6";"2";"33.30";"1";"0";"0";"0.00";"0";"6";"2";"33.30";"1"
"3454";"1443";"2006";"regular";"Christian Ehrhoff";"SJS";"D";"82";"41";"41";"32";"10";"6";"4";"0";"2";NULL;"1";"0";"6";"4";"4";"6";"0";"0.12";"23";"12";"11";"0";"14";"9";"8";"15";"0.28";"33";"18";"15";"0";"20";"13";"12";"21";"0.40";"8";"0";"8";"4";"4";"97";"44";"52";"7";"63";"33";"30";"15";"15";"29";"1";"0";"0";"0";"164";"6.10";"112";"1114";"19959";"243";"116";"810";"4937";"60";"798";"258";"61";"1118";"822";"228";"58";"1109";"1";"47";"24";"1";"0";"1";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"1";"0";"1";"0.00";"0.00";"39";"50";"87";"53";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"3455";"1165";"2006";"regular";"Steven Reinprecht";"PHX";"C";"49";"23";"26";"16";"9";"2";"7";"0";"1";NULL;"1";"0";"4";"5";"1";"8";"0";"0.18";"24";"10";"14";"0";"15";"9";"10";"14";"0.49";"33";"12";"21";"0";"19";"14";"11";"22";"0.67";"-3";"5";"-8";"3";"-6";"52";"21";"38";"4";"28";"6";"22";"3";"7";"9";"0";"1";"0";"0";"71";"12.70";"46068";"940";"9467";"193";"35529";"725";"1072";"21";"733";"226";"20";"981";"717";"163";"22";"903";"1";"45";"21";"537";"281";"256";"52.30";NULL;NULL;NULL;NULL;"272";"155";"117";"57.00";"265";"126";"139";"47.60";"19.40";"14";"17";"24";"30";"22";"2";"0";"0.00";"0";"1";"0";"0.00";"0";"1";"0";"0.00";"0"
"3456";"1264";"2006";"regular";"Matt Pettinger";"WSH";"L";"64";"33";"31";"23";"16";"4";"9";"3";"2";NULL;"3";"0";"10";"6";"5";"11";"0";"0.25";"16";"6";"8";"2";"7";"9";"7";"9";"0.25";"32";"10";"17";"5";"17";"15";"12";"20";"0.50";"-13";"-12";"-1";"-5";"-8";"47";"19";"61";"20";"22";"4";"18";"2";"9";"11";"0";"0";"0";"0";"111";"14.40";"103";"1013";"9608";"150";"44260";"691";"10975";"171";"669";"168";"179";"1017";"715";"130";"162";"1008";"1";"42";"24";"23";"7";"16";"30.40";NULL;NULL;NULL;NULL;"11";"4";"7";"36.40";"12";"3";"9";"25.00";"0.50";"69";"31";"46";"35";"30";"4";"1";"25.00";"0";"2";"1";"50.00";"0";"2";"0";"0.00";"0"
